"","site","date","daily_mean_temp_c","daily_mean_do_mgL"
"1236","sc1",2022-06-12,9.056125,8.54428472222222
"1237","sc1",2022-06-13,6.38622222222222,9.22568055555556
"1238","sc1",2022-06-14,6.51883333333333,9.25360416666667
"1239","sc1",2022-06-15,7.71123611111111,8.97925
"1240","sc1",2022-06-16,9.90803472222222,8.41601388888889
"1241","sc1",2022-06-17,8.18279861111111,8.73171527777778
"1242","sc1",2022-06-18,6.22448611111111,9.23156944444444
"1243","sc1",2022-06-19,5.53708333333333,9.45053472222222
"1244","sc1",2022-06-20,6.43006944444444,9.30722222222222
"1245","sc1",2022-06-21,8.21636805555556,8.94184722222222
"1246","sc1",2022-06-22,9.62607638888889,8.60589583333333
"1247","sc1",2022-06-23,9.9966875,8.46161805555556
"1248","sc1",2022-06-24,9.82995138888889,8.51168055555556
"1249","sc1",2022-06-25,10.0264583333333,8.52057638888889
"1250","sc1",2022-06-26,11.2103402777778,8.27060416666667
"1251","sc1",2022-06-27,11.7491111111111,8.1385
"1252","sc1",2022-06-28,11.6403194444444,8.06739583333333
"1253","sc1",2022-06-29,10.5565347222222,8.08999305555556
"1254","sc1",2022-06-30,10.2911458333333,8.26465972222222
"1255","sc1",2022-07-01,10.3696319444444,8.36815277777778
"1256","sc1",2022-07-02,10.2732430555556,8.36879861111111
"1257","sc1",2022-07-03,9.85695138888889,8.44346527777778
"1258","sc1",2022-07-04,9.90034027777778,8.44361805555556
"1259","sc1",2022-07-05,10.6054722222222,8.30354166666667
"1260","sc1",2022-07-06,11.1982986111111,8.18725694444444
"1261","sc1",2022-07-07,11.2626319444444,8.19748611111111
"1262","sc1",2022-07-08,10.9645972222222,8.28694444444444
"1263","sc1",2022-07-09,11.0358958333333,8.29630555555556
"1264","sc1",2022-07-10,11.1533819444444,8.30421527777778
"1265","sc1",2022-07-11,11.7872430555556,8.14890277777778
"1266","sc1",2022-07-12,12.6439375,7.94369444444444
"1267","sc1",2022-07-13,12.8542291666667,7.88448611111111
"1268","sc1",2022-07-14,12.1326527777778,8.03160416666667
"1269","sc1",2022-07-15,12.1811944444444,8.03914583333333
"1270","sc1",2022-07-16,12.7380277777778,7.93944444444444
"1271","sc1",2022-07-17,13.1809791666667,7.81829166666667
"1272","sc1",2022-07-18,13.4764236111111,7.76616666666667
"1273","sc1",2022-07-19,13.1628541666667,7.85404166666667
"1274","sc1",2022-07-20,12.7320763888889,7.95347222222222
"1275","sc1",2022-07-21,12.404375,8.00429861111111
"1276","sc1",2022-07-22,12.1258958333333,8.02280555555556
"1277","sc1",2022-07-23,11.6713333333333,8.11717361111111
"1278","sc1",2022-07-24,11.946875,7.89495833333333
"1279","sc1",2022-07-25,12.3686666666667,7.66594444444444
"1280","sc1",2022-07-26,12.9494097222222,7.79802083333333
"1281","sc1",2022-07-27,13.3520694444444,7.81038888888889
"1282","sc1",2022-07-28,13.6127986111111,7.77293055555556
"1283","sc1",2022-07-29,13.9500347222222,7.70838194444444
"1284","sc1",2022-07-30,13.8290486111111,7.72510416666667
"1285","sc1",2022-07-31,14.8348402777778,7.5720625
"1286","sc1",2022-08-01,14.5756597222222,7.63730555555556
"1287","sc1",2022-08-02,14.0712916666667,7.69877777777778
"1288","sc1",2022-08-03,13.7664652777778,7.78660416666667
"1289","sc1",2022-08-04,14.9728333333333,7.54409722222222
"1290","sc1",2022-08-05,14.5654513888889,7.56714583333333
"1291","sc1",2022-08-06,13.5534652777778,7.7775625
"1292","sc1",2022-08-07,13.5998888888889,7.79861805555556
"1293","sc1",2022-08-08,14.3812777777778,7.62141666666667
"1294","sc1",2022-08-09,14.5713125,7.57320138888889
"1295","sc1",2022-08-10,14.329875,7.61479861111111
"1296","sc1",2022-08-11,13.4741388888889,7.77021527777778
"1297","sc1",2022-08-12,12.6614166666667,7.91859027777778
"1298","sc1",2022-08-13,11.6875138888889,8.11925
"1299","sc1",2022-08-14,11.51,8.14777083333333
"1300","sc1",2022-08-15,11.9842083333333,8.06779166666667
"1301","sc1",2022-08-16,12.3554166666667,7.99854166666667
"1302","sc1",2022-08-17,13.6461875,7.76440277777778
"1303","sc1",2022-08-18,13.6387013888889,7.72125694444444
"1304","sc1",2022-08-19,13.1840625,7.86279166666667
"1305","sc1",2022-08-20,13.3425,7.79563888888889
"1306","sc1",2022-08-21,13.5064236111111,7.8176875
"1307","sc1",2022-08-22,12.8906666666667,7.92371527777778
"1308","sc1",2022-08-23,12.3411041666667,8.00113194444444
"1309","sc1",2022-08-24,13.003875,7.8841875
"1310","sc1",2022-08-25,12.4938402777778,8.00335416666667
"1311","sc1",2022-08-26,12.0771041666667,8.07884027777778
"1312","sc1",2022-08-27,11.7132986111111,8.13596527777778
"1313","sc1",2022-08-28,11.1107916666667,8.295875
"1314","sc1",2022-08-29,11.4969166666667,8.279125
"1315","sc1",2022-08-30,12.8882430555556,8.00513888888889
"1316","sc1",2022-08-31,13.0661388888889,7.95054166666667
"1317","sc1",2022-09-01,12.3437222222222,8.05526388888889
"1318","sc1",2022-09-02,12.8699652777778,7.94265972222222
"1319","sc1",2022-09-03,14.0363263888889,7.72296527777778
"1320","sc1",2022-09-04,13.3366180555556,7.86540277777778
"1321","sc1",2022-09-05,13.9102569444444,7.76234722222222
"1322","sc1",2022-09-06,14.3241458333333,7.68599305555556
"1323","sc1",2022-09-07,14.5708402777778,7.64974305555556
"1324","sc1",2022-09-08,12.9086736111111,7.95397222222222
"1325","sc1",2022-09-09,9.95898611111111,8.54042361111111
"1326","sc1",2022-09-10,9.35815277777778,8.67902083333333
"1327","sc1",2022-09-11,10.5170208333333,8.50131944444444
"1328","sc1",2022-09-12,12.8041319444444,7.9186875
"1329","sc1",2022-09-13,11.795875,8.04175694444444
"1330","sc1",2022-09-14,9.31991666666667,8.5025625
"1331","sc1",2022-09-15,8.29407638888889,8.768375
"1332","sc1",2022-09-16,8.31260416666667,8.73621527777778
"1333","sc1",2022-09-17,8.29996527777778,8.63301388888889
"1334","sc1",2022-09-18,8.29868055555556,8.70525694444444
"1335","sc1",2022-09-19,8.62558333333333,8.66259722222222
"1336","sc1",2022-09-20,7.62597916666667,8.91727777777778
"1337","sc1",2022-09-21,7.17302083333333,9.01539583333333
"1338","sc1",2022-09-22,6.14658333333333,9.34092361111111
"1339","sc1",2022-09-23,6.82598611111111,9.20690972222222
"1340","sc1",2022-09-24,7.24665277777778,9.13638888888889
"1341","sc1",2022-09-25,7.72,9.02559027777778
"1342","sc1",2022-09-26,8.69207638888889,8.77627083333333
"1343","sc1",2022-09-27,9.67509722222222,8.55004166666667
"1344","sc1",2022-09-28,10.0111319444444,8.49627083333333
"1345","sc1",2022-09-29,8.02667361111111,8.93564583333333
"1346","sc1",2022-09-30,6.42766666666667,9.32096527777778
"1347","sc1",2022-10-01,6.21868055555556,9.34593055555556
"1348","sc1",2022-10-02,6.35424305555556,9.30547222222222
"1349","sc1",2022-10-03,6.77829166666667,9.24486111111111
"1350","sc1",2022-10-04,6.83433333333333,9.21482638888889
"1351","sc1",2022-10-05,6.91466666666667,9.20488194444444
"1352","sc1",2022-10-06,6.65250694444444,9.28178472222222
"1353","sc1",2022-10-07,6.62685416666667,9.30534027777778
"1354","sc1",2022-10-08,6.64564583333333,9.28129166666667
"1355","sc1",2022-10-09,6.72189583333333,9.24145138888889
"1356","sc1",2022-10-10,6.43096527777778,9.288625
"1357","sc1",2022-10-11,5.78525694444444,9.4689375
"1358","sc1",2022-10-12,5.47435416666667,9.63340277777778
"1359","sc1",2022-10-13,5.55429166666667,9.54490972222222
"1360","sc1",2022-10-14,5.47720833333333,9.48127777777778
"1361","sc1",2022-10-15,5.32941666666667,9.511875
"1362","sc1",2022-10-16,4.95690972222222,9.63433333333333
"1363","sc1",2022-10-17,4.38545138888889,9.79904861111111
"1364","sc1",2022-10-18,4.71771527777778,9.68576388888889
"1365","sc1",2022-10-19,4.788875,9.66207638888889
"1366","sc1",2022-10-20,4.58339583333333,9.63722916666667
"1367","sc1",2022-10-21,4.85217361111111,9.44793055555555
"1368","sc1",2022-10-22,3.8623125,9.49867361111111
"1369","sc1",2022-10-23,0.728243055555556,10.2708333333333
"1370","sc1",2022-10-24,0.852152777777778,9.92828472222222
"1371","sc1",2022-10-25,2.28658333333333,9.69182638888889
"1372","sc1",2022-10-26,1.01010416666667,10.1897152777778
"1373","sc1",2022-10-27,0.0163402777777778,10.5162916666667
"1374","sc1",2022-10-28,0.603930555555556,10.3504375
"1375","sc1",2022-10-29,0.8875,10.2945972222222
"1376","sc1",2022-10-30,0.878381944444444,10.5143819444444
"1377","sc1",2022-10-31,1.54405555555556,10.3775416666667
"1378","sc1",2022-11-01,1.3706875,10.1449861111111
"1379","sc2",2021-06-09,13.8760596774194,7.43255161290323
"1380","sc2",2021-06-13,12.8802692307692,8.07992307692308
"1381","sc2",2021-06-14,12.0057777777778,8.2631875
"1382","sc2",2021-06-15,11.1895833333333,8.4283125
"1383","sc2",2021-06-16,10.5731666666667,8.61027083333333
"1384","sc2",2021-06-17,11.9304166666667,8.30175
"1385","sc2",2021-06-18,12.3870069444444,8.18852083333333
"1386","sc2",2021-06-19,12.6740416666667,8.12731944444444
"1387","sc2",2021-06-20,13.1829166666667,8.04469444444444
"1388","sc2",2021-06-21,13.5640486111111,7.97750694444444
"1389","sc2",2021-06-22,13.1313541666667,8.04039583333333
"1390","sc2",2021-06-23,12.1917430555556,8.23065972222222
"1391","sc2",2021-06-24,12.6853611111111,8.19271527777778
"1392","sc2",2021-06-25,12.8025138888889,8.18652083333333
"1393","sc2",2021-06-26,13.4390486111111,8.06318055555556
"1394","sc2",2021-06-27,14.3313402777778,7.90481944444444
"1395","sc2",2021-06-28,14.8169722222222,7.83515277777778
"1396","sc2",2021-06-29,14.9972638888889,7.81890277777778
"1397","sc2",2021-06-30,13.9718402777778,7.93221527777778
"1398","sc2",2021-07-01,14.0664444444444,7.98588194444444
"1399","sc2",2021-07-02,14.2373958333333,7.95123611111111
"1400","sc2",2021-07-03,14.6484722222222,7.82272916666667
"1401","sc2",2021-07-04,14.0676736111111,7.89393055555556
"1402","sc2",2021-07-05,14.0270694444444,7.93613888888889
"1403","sc2",2021-07-06,14.3464513888889,7.85749305555556
"1404","sc2",2021-07-07,14.2038402777778,7.86810416666667
"1405","sc2",2021-07-08,13.4425416666667,8.00666666666667
"1406","sc2",2021-07-09,13.5856319444444,8.029125
"1407","sc2",2021-07-10,14.6500208333333,7.8395
"1408","sc2",2021-07-11,15.0763541666667,7.76388888888889
"1409","sc2",2021-07-12,15.0733541666667,7.7289375
"1410","sc2",2021-07-13,14.3489375,7.87190277777778
"1411","sc2",2021-07-14,14.1133472222222,7.88963888888889
"1412","sc2",2021-07-15,13.7539513888889,7.95891666666667
"1413","sc2",2021-07-16,13.1453611111111,8.09111805555556
"1414","sc2",2021-07-17,13.2882013888889,8.09801388888889
"1415","sc2",2021-07-18,13.7030208333333,8.10120833333333
"1416","sc2",2021-07-19,14.1536527777778,7.91551388888889
"1417","sc2",2021-07-20,14.4262291666667,7.8328125
"1418","sc2",2021-07-21,13.1712986111111,8.092625
"1419","sc2",2021-07-22,13.0396666666667,8.14047222222222
"1420","sc2",2021-07-23,13.1525,8.17884027777778
"1421","sc2",2021-07-24,13.9087430555556,8.03891666666667
"1422","sc2",2021-07-25,14.4005208333333,7.96159722222222
"1423","sc2",2021-07-26,14.4022430555556,7.91799305555556
"1424","sc2",2021-07-27,14.8038194444444,7.84433333333333
"1425","sc2",2021-07-28,13.9196597222222,8.08401388888889
"1426","sc2",2021-07-29,14.144125,8.02308333333333
"1427","sc2",2021-07-30,14.6239027777778,7.87029861111111
"1428","sc2",2021-07-31,14.3893055555556,7.8389375
"1429","sc2",2021-08-01,13.7614722222222,8.00936111111111
"1430","sc2",2021-08-02,14.0263472222222,8.00546527777778
"1431","sc2",2021-08-03,14.4942847222222,7.888375
"1432","sc2",2021-08-04,14.4239791666667,7.91108333333333
"1433","sc2",2021-08-05,13.6426388888889,7.98925694444444
"1434","sc2",2021-08-06,12.3895138888889,8.28543055555556
"1435","sc2",2021-08-07,12.8686736111111,8.20442361111111
"1436","sc2",2021-08-08,13.1274791666667,8.14854861111111
"1437","sc2",2021-08-09,12.5803472222222,8.32363194444445
"1438","sc2",2021-08-10,13.1544236111111,8.23523611111111
"1439","sc2",2021-08-11,13.7730069444444,8.11514583333333
"1440","sc2",2021-08-12,14.6312430555556,7.94396527777778
"1441","sc2",2021-08-13,14.2381180555556,8.03570833333333
"1442","sc2",2021-08-14,14.576125,7.99605555555556
"1443","sc2",2021-08-15,14.8628263888889,8.05488194444444
"1444","sc2",2021-08-16,14.9803055555556,7.88252777777778
"1445","sc2",2021-08-17,13.1657777777778,8.17270138888889
"1446","sc2",2021-08-18,10.58025,8.773125
"1447","sc2",2021-08-19,10.9135,8.59526388888889
"1448","sc2",2021-08-20,11.5002986111111,8.41852777777778
"1449","sc2",2021-08-21,11.0611458333333,8.46445138888889
"1450","sc2",2021-08-22,10.4679097222222,8.63948611111111
"1451","sc2",2021-08-23,10.9616875,8.53759027777778
"1452","sc2",2021-08-24,11.0263055555556,8.53574305555555
"1453","sc2",2021-08-25,10.8656527777778,8.61063888888889
"1454","sc2",2021-08-26,11.1693958333333,8.5675
"1455","sc2",2021-08-27,11.2519444444444,8.521125
"1456","sc2",2021-08-28,11.6999583333333,8.45284027777778
"1457","sc2",2021-08-29,11.8767222222222,8.43370833333333
"1458","sc2",2021-08-30,12.0457013888889,8.38747916666667
"1459","sc2",2021-08-31,11.3015555555556,8.50545833333333
"1460","sc2",2021-09-01,10.9946944444444,8.52711111111111
"1461","sc2",2021-09-02,10.7501736111111,8.61616666666667
"1462","sc2",2021-09-03,10.4094375,8.74075
"1463","sc2",2021-09-04,10.8090972222222,8.66083333333333
"1464","sc2",2021-09-05,11.5460833333333,8.54620138888889
"1465","sc2",2021-09-06,11.8512361111111,8.56878472222222
"1466","sc2",2021-09-07,12.5006805555556,8.41958333333333
"1467","sc2",2021-09-08,13.0041041666667,8.27890277777778
"1468","sc2",2021-09-09,13.3257430555556,8.12543055555556
"1469","sc2",2021-09-10,12.7931041666667,7.97967361111111
"1470","sc2",2021-09-11,11.7945694444444,8.33813888888889
"1471","sc2",2021-09-12,11.7768958333333,8.35513194444444
"1472","sc2",2021-09-13,11.4219513888889,8.4554375
"1473","sc2",2021-09-14,10.9557430555556,8.54446527777778
"1474","sc2",2021-09-15,10.9113819444444,8.55465972222222
"1475","sc2",2021-09-16,10.2879444444444,8.603375
"1476","sc2",2021-09-17,10.4656666666667,8.55733333333333
"1477","sc2",2021-09-18,10.6347638888889,8.44661805555556
"1478","sc2",2021-09-19,9.32468055555556,8.74575
"1479","sc2",2021-09-20,8.34393055555556,9.08226388888889
"1480","sc2",2021-09-21,9.02306944444445,8.94546527777778
"1481","sc2",2021-09-22,10.6649652777778,8.54560416666667
"1482","sc2",2021-09-23,9.94513888888889,8.7014375
"1483","sc2",2021-09-24,10.0577569444444,8.65366666666667
"1484","sc2",2021-09-25,10.2243194444444,8.58699305555556
"1485","sc2",2021-09-26,10.6436180555556,8.47418055555556
"1486","sc2",2021-09-27,9.79598611111111,8.63263888888889
"1487","sc2",2021-09-28,7.9443125,9.02686111111111
"1488","sc2",2021-09-29,6.94604166666667,9.34425694444444
"1489","sc2",2021-09-30,7.54592361111111,9.23425694444444
"1490","sc2",2021-10-01,7.89613888888889,9.13959027777778
"1491","sc2",2021-10-02,8.70992361111111,8.959875
"1492","sc2",2021-10-03,8.808375,8.92650694444444
"1493","sc2",2021-10-04,9.07427083333333,8.83736111111111
"1494","sc2",2021-10-05,9.6625625,8.68054166666667
"1495","sc2",2021-10-06,9.13636111111111,8.77272222222222
"1496","sc2",2021-10-07,8.02583333333333,8.93102083333333
"1497","sc2",2021-10-08,7.65422916666667,9.05394444444445
"1498","sc2",2021-10-09,6.29997222222222,9.48009722222222
"1499","sc2",2021-10-10,6.58115277777778,9.39330555555556
"1500","sc2",2021-10-11,4.38081944444444,9.84827777777778
"1501","sc2",2021-10-12,3.41644444444444,10.1062430555556
"1502","sc2",2021-10-13,4.48776388888889,9.82940277777778
"1503","sc2",2021-10-14,4.59261805555556,9.88950694444445
"1504","sc2",2021-10-15,4.78922916666667,9.87620833333333
"1505","sc2",2021-10-16,6.01872916666667,9.517375
"1506","sc2",2021-10-17,6.89042361111111,9.13950694444445
"1507","sc2",2021-10-18,5.72746527777778,9.34716666666667
"1508","sc2",2021-10-19,5.63280555555556,9.17378472222222
"1509","sc2",2021-10-20,6.941625,8.65129861111111
"1510","sc2",2021-10-21,8.49870138888889,8.33176388888889
"1511","sc2",2021-10-22,7.82477083333333,7.71884722222222
"1512","sc2",2021-10-23,6.10246527777778,8.93740972222222
"1513","sc2",2021-10-24,5.82725,8.94822916666667
"1514","sc2",2021-10-25,5.12763888888889,9.52679166666667
"1515","sc2",2021-10-26,5.28455555555556,9.609125
"1516","sc2",2021-10-27,6.81772916666667,9.30147916666667
"1517","sc2",2021-10-28,6.71678472222222,9.29952777777778
"1518","sc2",2021-10-29,7.61447222222222,8.943375
"1519","sc2",2021-10-30,7.38652083333333,8.95254861111111
"1520","sc2",2021-10-31,6.85032638888889,9.0566875
"1521","sc2",2021-11-01,6.72400694444444,9.09228472222222
"1522","sc2",2021-11-02,8.95037704918033,8.81876229508197
"1523","sc2",2022-07-05,10.4816769230769,8.13758461538461
"1524","sc2",2022-07-06,9.49159027777778,8.35130555555556
"1525","sc2",2022-07-07,9.46307638888889,8.36875694444444
"1526","sc2",2022-07-08,9.280625,8.42224305555555
"1527","sc2",2022-07-09,9.32833333333333,8.44265277777778
"1528","sc2",2022-07-10,9.45173611111111,8.43902777777778
"1529","sc2",2022-07-11,9.85504166666667,8.33590277777778
"1530","sc2",2022-07-12,10.5055972222222,8.17365972222222
"1531","sc2",2022-07-13,10.2695625,8.20856944444444
"1532","sc2",2022-07-14,10.0817569444444,8.26305555555555
"1533","sc2",2022-07-15,10.0771666666667,8.28379166666667
"1534","sc2",2022-07-16,10.5112777777778,8.20572916666667
"1535","sc2",2022-07-17,10.8244791666667,8.15759027777778
"1536","sc2",2022-07-18,10.6934722222222,8.20697916666667
"1537","sc2",2022-07-19,10.4305347222222,8.32583333333333
"1538","sc2",2022-07-20,10.3951180555556,8.33523611111111
"1539","sc2",2022-07-21,10.2123888888889,8.36429861111111
"1540","sc2",2022-07-22,10.0221597222222,8.38135416666667
"1541","sc2",2022-07-23,9.77752777777778,8.40865972222222
"1542","sc2",2022-07-24,9.97009027777778,8.44899305555556
"1543","sc2",2022-07-25,10.2470763888889,8.4508125
"1544","sc2",2022-07-26,10.632625,8.28979861111111
"1545","sc2",2022-07-27,10.8201111111111,8.32933333333333
"1546","sc2",2022-07-28,11.1308541666667,8.21506944444444
"1547","sc2",2022-07-29,11.1902847222222,8.27970138888889
"1548","sc2",2022-07-30,11.0434930555556,8.44704166666667
"1549","sc2",2022-07-31,11.7525763888889,7.97666666666667
"1550","sc2",2022-08-01,11.2637569444444,8.17507638888889
"1551","sc2",2022-08-02,10.6335486111111,8.20582638888889
"1552","sc2",2022-08-03,11.0542222222222,8.15795833333333
"1553","sc2",2022-08-04,11.7280763888889,8.01797222222222
"1554","sc2",2022-08-05,11.1711805555556,8.14229861111111
"1555","sc2",2022-08-06,10.3035694444444,8.33645138888889
"1556","sc2",2022-08-07,10.9494791666667,8.271625
"1557","sc2",2022-08-08,11.5573125,8.26277777777778
"1558","sc2",2022-08-09,11.4200416666667,8.31025694444445
"1559","sc2",2022-08-10,11.2584513888889,8.04764583333333
"1560","sc2",2022-08-11,10.9309513888889,8.08857638888889
"1561","sc2",2022-08-12,10.5985833333333,8.15761111111111
"1562","sc2",2022-08-13,9.85811111111111,8.29908333333333
"1563","sc2",2022-08-14,9.94871527777778,8.28768055555556
"1564","sc2",2022-08-15,10.3582083333333,8.20225
"1565","sc2",2022-08-16,10.5045625,8.20384027777778
"1566","sc2",2022-08-17,11.2812430555556,8.11600694444444
"1567","sc2",2022-08-18,11.1800277777778,8.07803472222222
"1568","sc2",2022-08-19,11.2313333333333,8.15926388888889
"1569","sc2",2022-08-20,11.2946111111111,8.14015277777778
"1570","sc2",2022-08-21,11.4653611111111,8.18726388888889
"1571","sc2",2022-08-22,11.0292777777778,8.31863194444444
"1572","sc2",2022-08-23,10.7129652777778,8.42541666666667
"1573","sc2",2022-08-24,11.0820694444444,8.341625
"1574","sc2",2022-08-25,10.7324583333333,8.46368055555556
"1575","sc2",2022-08-26,10.5154861111111,8.28581944444444
"1576","sc2",2022-08-27,9.9150625,8.45163888888889
"1577","sc2",2022-08-28,9.63448611111111,8.57226388888889
"1578","sc2",2022-08-29,10.1832638888889,8.49167361111111
"1579","sc2",2022-08-30,11.1019305555556,8.27990277777778
"1580","sc2",2022-08-31,11.1390763888889,8.252625
"1581","sc2",2022-09-01,10.6342916666667,8.30502083333333
"1582","sc2",2022-09-02,11.1545416666667,8.23680555555556
"1583","sc2",2022-09-03,11.7727361111111,8.12088194444445
"1584","sc2",2022-09-04,11.4877986111111,8.25193055555556
"1585","sc2",2022-09-05,11.7139652777778,8.20249305555556
"1586","sc2",2022-09-06,12.0364861111111,8.17577777777778
"1587","sc2",2022-09-07,12.1363333333333,8.24166666666667
"1588","sc2",2022-09-08,11.006375,8.32584027777778
"1589","sc2",2022-09-09,8.84438194444444,8.72260416666667
"1590","sc2",2022-09-10,8.78172916666667,8.67620833333333
"1591","sc2",2022-09-11,9.83378472222222,8.61181944444444
"1592","sc2",2022-09-12,10.9005763888889,8.355875
"1593","sc2",2022-09-13,9.80024305555555,8.38023611111111
"1594","sc2",2022-09-14,8.19241666666667,8.84750694444444
"1595","sc2",2022-09-15,7.46875,9.121
"1596","sc2",2022-09-16,7.76073611111111,8.95290277777778
"1597","sc2",2022-09-17,7.72128472222222,8.88108333333333
"1598","sc2",2022-09-18,7.49011111111111,8.95753472222222
"1599","sc2",2022-09-19,7.74577083333333,8.86427083333333
"1600","sc2",2022-09-20,7.09396527777778,8.9661875
"1601","sc2",2022-09-21,6.37244444444444,9.2194375
"1602","sc2",2022-09-22,5.8373125,9.45954861111111
"1603","sc2",2022-09-23,6.58095138888889,9.1275
"1604","sc2",2022-09-24,6.84045138888889,9.14761805555556
"1605","sc2",2022-09-25,7.22697222222222,9.08509027777778
"1606","sc2",2022-09-26,8.02123611111111,8.91036805555555
"1607","sc2",2022-09-27,8.59122222222222,8.75625694444444
"1608","sc2",2022-09-28,8.55904166666667,8.79425694444445
"1609","sc2",2022-09-29,6.95995833333333,9.03990972222222
"1610","sc2",2022-09-30,5.933375,9.20944444444445
"1611","sc2",2022-10-01,5.98459722222222,9.26809027777778
"1612","sc2",2022-10-02,6.2968125,9.21676388888889
"1613","sc2",2022-10-03,6.51697916666667,9.21115972222222
"1614","sc2",2022-10-04,6.73574305555556,9.16615277777778
"1615","sc2",2022-10-05,6.69694444444444,9.17284027777778
"1616","sc2",2022-10-06,6.72093055555556,9.18401388888889
"1617","sc2",2022-10-07,6.56485416666667,9.21289583333333
"1618","sc2",2022-10-08,6.49072916666667,9.23184027777778
"1619","sc2",2022-10-09,6.63624305555556,9.17677083333333
"1620","sc2",2022-10-10,6.32340972222222,9.18234722222222
"1621","sc2",2022-10-11,5.71573611111111,9.362875
"1622","sc2",2022-10-12,5.55529861111111,9.44901388888889
"1623","sc2",2022-10-13,5.6253125,9.42486111111111
"1624","sc2",2022-10-14,5.48624305555556,9.41207638888889
"1625","sc2",2022-10-15,5.34719444444444,9.44880555555556
"1626","sc2",2022-10-16,5.02705555555556,9.55831944444444
"1627","sc2",2022-10-17,4.75805555555556,9.65046527777778
"1628","sc2",2022-10-18,4.93785416666667,9.67982638888889
"1629","sc2",2022-10-19,4.95590277777778,9.60965972222222
"1630","sc2",2022-10-20,4.66872916666667,9.64349305555556
"1631","sc2",2022-10-21,5.06272222222222,9.46059027777778
"1632","sc2",2022-10-22,3.52661111111111,9.59257638888889
"1633","sc2",2022-10-23,1.42300694444444,10.1809513888889
"1634","sc2",2022-10-24,1.89030555555556,10.1441388888889
"1635","sc2",2022-10-25,3.08247222222222,9.62667361111111
"1636","sc2",2022-10-26,1.73872222222222,9.95847916666667
"1637","sc2",2022-10-27,0.801034722222222,10.2678819444444
"1638","sc2",2022-10-28,2.18527777777778,9.94784027777778
"1639","sc2",2022-10-29,2.22091666666667,9.93835416666667
"1640","sc2",2022-10-30,2.2406875,9.9599375
"1641","sc2",2022-10-31,3.04404166666667,9.69603472222222
"1642","sc2",2022-11-01,1.78433333333333,9.82354166666667
